DATAFLOW,REF_AREA,MEASURE,SECTOR,STANDARD_REVENUE,CTRY_SPECIFIC_REVENUE,UNIT_MEASURE,FREQ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,REVENUE_CODE,DECIMALS,CURRENCY
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ISR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,30.877349,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ISR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,29.833744,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ISR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,32.907696,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ISR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,32.501524,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ISR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,29.755482,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LVA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,34.90567,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LVA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,32.508562,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LVA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,32.795716,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LVA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,32.045652,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LVA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,32.45463,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CRI,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,24.840079,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CRI,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,24.93087,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CRI,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,25.186252,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CRI,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,24.845283,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CRI,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,22.56603,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MEX,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,18.280109,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MEX,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,17.730527,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MEX,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,16.764848,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MEX,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,16.681731,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MEX,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,17.223983,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LTU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,33.129851,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LTU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,32.081225,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LTU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,31.730208,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LTU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,32.002897,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),LTU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,31.227014,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),COL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,19.865884,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),COL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,22.075474,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),COL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,19.634726,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),COL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,19.193385,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),COL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,18.772569,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CHL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,20.479447,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CHL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,20.632418,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CHL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,23.910947,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CHL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,22.330529,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),CHL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,19.290387,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),AUT,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,43.374411,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),AUT,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,42.610018,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),AUT,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,42.952661,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),AUT,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,43.515278,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),AUT,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,42.377053,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),EST,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,35.231248,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),EST,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,33.597961,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),EST,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,32.934567,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),EST,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,33.799808,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),EST,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,33.108601,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NZL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,32.891771,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NZL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,33.726064,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NZL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,32.577519,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NZL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,34.38216,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NZL,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,33.673674,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),AUS,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,29.867254,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),AUS,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,29.312852,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),AUS,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,29.2021,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),JPN,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),OECD_REP,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,34.062721,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),OECD_REP,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,33.731464,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),OECD_REP,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,33.964269,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),OECD_REP,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,34.022313,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),OECD_REP,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,33.464218,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ARG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,27.62703567,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ARG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,27.69837885,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ARG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,29.50189909,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ARG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,29.12883038,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ARG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,29.74563624,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,34.366806,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,34.965313,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,35.161894,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,34.228017,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GBR,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,32.841596,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,25.618333,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,25.633877,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,28.045814,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,26.828409,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),USA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,25.505948,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),SO,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,19.551,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MOZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,19.33553086,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MOZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,21.34091971,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MOZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,21.28597631,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),MOZ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,22.67288196,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NRU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,19.005,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NRU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,29.154,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NRU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,35.208,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NRU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,34.474,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GRD,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,23.49678618,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GRD,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,23.85519802,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GRD,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,21.62170336,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GRD,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,20.62937063,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GRD,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,22.10705665,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PAK,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,10.549,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PAK,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,10.034,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PAK,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,10.389,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PAK,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,10.285,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NIU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,35.328,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NIU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,30.833,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NIU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,21.778,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NIU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,24.445,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ECU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,21.69419775,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ECU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,21.21212634,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ECU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,21.29080497,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ECU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,19.36317419,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),ECU,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,18.97871449,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),FJI,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,20.463,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),FJI,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,17.917,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),FJI,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,15.101,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),FJI,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,16.72,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NGA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,8.188525895,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NGA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,7.909028936,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NGA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,6.687865204,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NGA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,5.549994932,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,31.10518567,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,22.13371095,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,19.93819334,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,19.69772103,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),NAM,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,18.73601397,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GNQ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,6.910501907,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GNQ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,11.49982064,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GNQ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,6.994437256,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GNQ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,5.964721633,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GNQ,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,8.611261408,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GHA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,14.57106089,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GHA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,14.51312347,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GHA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,14.53740961,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GHA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,14.72435416,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GHA,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,13.80690844,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GEO,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,24.401,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GEO,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,23.731,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GEO,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,22.314,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GEO,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,22.052,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GAB,TAX_REV,S13,_T,_T,PT_B1GQ,A,2024,15.12230733,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GAB,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,16.6531808,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GAB,TAX_REV,S13,_T,_T,PT_B1GQ,A,2022,11.7903189,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GAB,TAX_REV,S13,_T,_T,PT_B1GQ,A,2021,10.73110109,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),GAB,TAX_REV,S13,_T,_T,PT_B1GQ,A,2020,12.81446139,A,0,TOTALTAX,1,_Z
OECD.CTP.TPS:DSD_REV_COMP_GLOBAL@DF_RSGLOBAL(2.1),PNG,TAX_REV,S13,_T,_T,PT_B1GQ,A,2023,15.833,A,0,TOTALTAX,1,_Z
